Filename,Title,Source,Link,SHA-1,Date,Year
Contextis_AVIVORE-Aerospace-Supply-Chain(10-03-2019),AVIVORE - Hunting Global Aerospace through the Supply Chain,Contextis,https://app.box.com/s/jzzs9epfezg1oxqthimjsi4llk0hxhpo,f0fbe7cbd9b7a3d77550a48e6ac853593ca182bb,10/03/2019,2019
Clearsky_The-Kittens-Are-Back-in-Town-2-1(10-07-2019),The Kittens Are Back in Town 2,Clearsky,https://app.box.com/s/mnhv0kovo856xhocnetpcu1ta5f3iju2,ed60cfb74a60a22fba34b7d85fec2e4b5ca72024,10/07/2019,2019
Crowdstrike_huge-fan-of-your-work-intelligence-report(10-14-2019),Huge Fan of Your Work: TURBINE PANDA C919 Passenger Jet,Crowdstrike,https://app.box.com/s/c9dbxjqdb52l6im90wzt5qom9pho22vo,d30068cc3f5856ba52df3b019e5eaa8653e22d77,10/14/2019,2019
ESET_Operation_Ghost_Dukes(10-19-2019),Operation Ghost,ESET,https://app.box.com/s/vx5jjdejjunjzizwsfl7g4gm163vn4nh,d6f66a51549b7c2090135e8cb8c40a68c152018d,10/19/2019,2019
calypso-apt-2019-eng(10-31-2019),Calypso APT: new group attacking state institutions,Positive Technologies,https://app.box.com/s/7vzrq3frrll02n1gx4ssbtljnbgl0h7w,fa36f2632e6b9ff400f8b3ad9539f3bf4a586dec,10/31/2019,2019
Kaspersky_DarkUniverse-APT-framework27(11-05-2019),DarkUniverse - the mysterious APT framework 27,Kaspersky,https://app.box.com/s/art5rlfy1079wxmma9c0wu0jjtax2a55,4af537ca5ddf17db79dc32d4599e62434eaef1b3,11/05/2019,2019
Deepinstinct_Untanglin-Legion(12-18-2019),Untangling Legion Loader's Hornet Nest of Malware,Deepinstinct,https://app.box.com/s/k5zrxyqw1q5aoaog5allrvzakqw5q62h,4b99bc3975386ba8e0daa9ddda4dd9efc8595b7e,12/18/2019,2019
Symantec_SED_GEN_Report_IAP-WP100(01-24-2020),Current Iran-Associated Cyber Threats,Symantec,https://app.box.com/s/syruqqq3lz9h3jv1io3cvyvl3zlcfdhb,05b243bd81b310656d3348ee6d508de2f12a50d4,01/24/2020,2020
Fireeye_APT41-Global-Intrusion-Campaign(03-25-2020),This Is Not a Test: APT41 Initiates Global Intrusion Campaign Using Multiple Exploits,Fireeye,https://app.box.com/s/fiy6f8qswv4yn57kj40gjd56k324vwli,5c1475cda2594e45e4f09bfc0c8b351fa70117b9,03/25/2020,2020
Kaspersky_Transparent-Tribe-Evolution-analysis-part1(08-20-2020),"Transparent Tribe: Evolution analysis, part 1",Kaspersky,https://app.box.com/s/ujm0zncu4yslx1tvu6aes0qzm5nhvjyg,87ab4c2ff18e568da5932e17ea24c76d9a467938,08/20/2020,2020
Kasperskty_Transparent-Tribe-Evolution-analysis-part-2(08-26-2020),"Transparent Tribe: Evolution analysis, part 2",Kaspersky,https://app.box.com/s/2cpsj31ackb2zx5mzayhds76mcndofxr,8c286ad8cb46ace5ab34ccdcf19269b92a0778a7,08/26/2020,2020
Kaspersky_Lazarus-covets-COVID-19-related-intelligence(12-23-2020),Lazarus covets COVID-19-related intelligence,Kaspersky,https://app.box.com/s/ytn76ij5ch9dccabwmbbbr6jb68n6294,9fc555a3933061d78232c6bff01c52e10dd473fb,12/23/2020,2020
Uptycs_RevengeRAT-Targeting-Users-SouthAmerica(12-29-2020),Revenge RAT Targeting Users in South America,Uptycs,https://app.box.com/s/ysik1zbkccxzk2cveh1yeez8w7yv0v9m,9dc10a08df2833941a79f04ee5dd9d48e354cb8f,12/29/2020,2020
RecordedFuture_pov-2020-1230(12-30-2020),SolarWinds Attribution: Are We Getting Ahead of Ourselves?,RecordedFuture,https://app.box.com/s/88n1nrdowilucktgut8m89466pdg2802,b555bc89a3a85a38751c79a996685e07d2b86767,12/30/2020,2020
Microsoft_New nation-state cyberattacks(03-02-2021),New nation-state cyberattacks,Microsoft,https://app.box.com/s/5mz8kyhvzxks9walmcq2ofsdtk1ics3h,9d1be61ac8a5f9fb884ea281009ca60c6bc9505c,03/02/2021,2021
Cybereason_PortDoor -ChineseAPT-Targets-Russian-Defense-Sector(04-30-2021),PortDoor: New Chinese APT Backdoor Attack Targets Russian Defense Sector,Cybereason,https://app.box.com/s/ktld8f7rvgtwn8g6zgx2stx26xypr7ck,c02efad2fd7ed95d44749a8f72d57ecb46f9b9af,04/30/2021,2021
Talos_InSideCopy(07-07-2021), InSideCopy: How this APT continues to evolve its arsenal ,Talos,https://app.box.com/s/6cqbzi2d8nerurekjgw9e7e0pgi828ni,2f44839afed1c12fd6e2e7f0fa8dd38dd632b065,07/07/2021,2021
Kaspersky-LuminousMothAPT-Sweeping-attackspdf(07-14-2021),LuminousMoth APT: Sweeping attacks for the chosen few,Kaspersky,https://app.box.com/s/v7po0a45ua8rz0vhbb7pnc6gocrs3lfq,a4d6f4b61271e4b5b7d4796d39ebae5b8b7e1728,07/14/2021,2021
Volexity_NorthKorean-APT-InkySquid-Infects-Victims-Using-Browser-Exploits(08-17-2021),North Korean APT InkySquid Infects Victims Using Browser Exploits,Volexity,https://app.box.com/s/c2iqdutgo5p6de0dfe3f6mh9flinb8q7,c807a583c68a2ca537c680e17ed6a20c9d3f0491,08/17/2021,2021
Inquest_Kimsuky-Espionage-Campaign(08-23-2021),Kimsuky Espionage Campaign,Inquest,https://app.box.com/s/t7evyuuhbdiqo9q3mtowy9exwn9flner,9327fb3746782368434192779e9c71bf63d20361,08/23/2021,2021
TrendMicro_earth-baku-indo-pacific-countries(08-24-2021),APT41 Resurfaces as Earth Baku With New Cyberespionage Campaign,Trend Micro,https://app.box.com/s/qtqlwejty7xz8wj8osz98webycgo5j9x,f5ba5f8240569e08da4796deb95b89ee1340d03d,08/24/2021,2021
Anomali_FIN7-Windows11-Themed-Drop-Javascript-Backdoor(09-02-2021),FIN7 Using Windows 11 Alpha-Themed Docs to Drop Javascript Backdoor,Anomali,https://app.box.com/s/33zj46v2nv1cxiging8hc1w4j4zy05ip,2d4ba0588b082e5b07f41bc5245dc57bd61c9921,09/02/2021,2021
Cyble_APT-Targets-Indian-Defense-Enhanced-TTPs(09-14-2021),APT Group Targets Indian Defense Officials Through Enhanced TTPs,Cyble,https://app.box.com/s/x6otivaxer0pf3hmkfzgwchig41xr7ac,56fb96e4d2cd53c6683763d1f81cc69c71e8f9c6,09/14/2021,2021
Cyble_APT-Targets-Indian-Defense-Enhanced-TTPs(09-14-2021),APT Group Targets Indian Defense Officials Through Enhanced TTPs,Cyble,https://app.box.com/s/x6otivaxer0pf3hmkfzgwchig41xr7ac,56fb96e4d2cd53c6683763d1f81cc69c71e8f9c6,09/14/2021,2021
Talos-OperationArmorPiercer(09-23-2021),Operation Armor Piercer: Targeted attacks in the Indian subcontinent using commercial RATs,Cisco,https://app.box.com/s/5zr8u8h2xy4tbllcxhashoq48cyetlfk,2dd9a2380a1145b88d521cc1cd413d7716958810,09/23/2021,2021
PaloAlto-Godzilla-Webshell(11-07-2021),"Targeted Attack Campaign Against ManageEngine ADSelfService Plus Delivers Godzilla Webshells, NGLite Trojan and KdcSponge Stealer",PaloAlto,https://app.box.com/s/73oze0g532ngowz0wocvgw31o20u976u,5879f7a783531da3de5dc49323b224193d33a9bc,11/07/2021,2021
Fortinet_Phishing-Targeting-Korean-Agent-Tesla-Variant(12-10-2021),Phishing Campaign Targeting Korean to Deliver Agent Tesla New Variant,Fortinet,https://app.box.com/s/03bx0kiz8yyy8x2k8qh0ravuucb6sapq,299c27eb159fe1a4bfbe577d7e483cee054d2d96,12/10/2021,2021
AhnLab_Analysis-Report-of-Kimsuky-Group(01-05-2022),"Kimsuky Group's APT Attacks (AppleSeed, PebbleDash)",Ahnlab,https://app.box.com/s/iygnjm6cv5mwzlry3ct3dtor049ci6pk,3cef77aed2d0be3eeacd1f63d421ece2656f7a93,01/05/2022,2022
CISA_AA22-011A_TLP-WHITE_01-10-22_v1(01-11-2022),Understanding and Mitigating Russian State-Sponsored Cyber Threats to U.S. Critical Infrastructure,cisa,https://app.box.com/s/koq21d7ksa28pr3oyq0cbyo1gdbho2u3,61a5eb27ef3e633be66583c127de39fe19be7fb8,01/11/2022,2022
Zscaler_Molerats-APT-targeting-Middle-East(01-20-2022),New espionage attack by Molerats APT targeting users in the Middle East,zscaler,https://app.box.com/s/rdyrweucsdh23c55ts8eohtmtw4h7n71,ccd8bb80544272f65b22974f8769c60a60e09ee6,01/20/2022,2022
mp.weixin.qq.com_Falseflag-Sea-lotus-Glitch(01-20-2022),False flag or upgrade? Suspected sea lotus uses the Glitch platform to reproduce the attack sample,Blog,https://app.box.com/s/yaffihlkuu2yavua8gudd3ctqzikza6x,35428b46bb9785b339a3459fb35e184d711dbb99,01/20/2022,2022
Trellix_PrimeMinisters-Details-Espionage-Campaign(01-25-2022),Prime Minister's Office Compromised: Details of Recent Espionage Campaign,Trellix,https://app.box.com/s/ob3ngre0h78qxu0r7u40f810ejd7g57i,3593410f781e8eb7a90bf4416630e3d34f6eec0f,01/25/2022,2022
bfv_cyber-brief-Nr1(01-26-2022),BfV Cyber-Brief Nr. 01/2022,BfV,https://app.box.com/s/d4x8p8nu3658yhlwarws1b8tq3h80g6w,c17307c0c37e409e7fc8a7b163b82670f3fce9b2,01/26/2022,2022
MalwareBytes_NorthKoreas-Lazarus-APT-Windows-Update-GitHub(01-27-2022),"North Korea's Lazarus APT leverages Windows Update client, GitHub in latest campaign",MalwareBytes,https://app.box.com/s/iv0aw805g6rsqt0fqk4rm7wbujl90oev,99973488f071190f68c62602b55da4c1e6f5c339,01/27/2022,2022
Crowdstrike_StellarParticle-Campaign-Novel-Tactics-Techniques(01-27-2022),Observations from the StellarParticle Campaign,crowdstrike,https://app.box.com/s/hbbt1tdp1nr2p7tesf1qqm9ehgn8bgfu,a16e7cba15ff41a224278d6cb7037e65d8cf6e8b,01/27/2022,2022
CyberGeeks_Lazarus-Malware-Notepad-Shell-Extension(01-31-2022),A detailed analysis of Lazarus APT malware disguised as Notepad++ Shell Extension,Cyber Geeks,https://app.box.com/s/0gxt5eqkmufgjev73f11zu3yx20yjlhk,c6ac7b0a3ee46801869cb818527c42054be86652,01/31/2022,2022
Symantec_Shuckworm-Cyber-Attacks-Ukraine(01-31-2022),Shuckworm Continues Cyber-Espionage Attacks Against Ukraine,Symantec,https://app.box.com/s/px3ro986hh3mvw0hqxr9n9n45tilygy2,c345da781e48105661251b94261c83e8d52058d2,01/31/2022,2022
cert.gov.ua_CERT-UA-3799(02-02-2022),Cyber attack of UAC-0056 group on state organizations of Ukraine using malicious programs SaintBot and OutSteel (CERT-UA #3799),CERT-UA,https://app.box.com/s/gti3fn10hlnanb6c7y50g5n16w8t4cqc,f2d9a3ed66dbeb41b5887dab7308059f8e3e6fc4,02/02/2022,2022
Symantec_Antlion-ChineseAPT-Target-Financial-Taiwan(02-03-2022),Antlion Chinese APT Uses Custom Backdoor to Target Financial Institutions in Taiwan,Symantec,https://app.box.com/s/5ig1yhx66416nra8b9bdpgla1cbg0aoe,b1bd49f1ce653a470d0a8be83bb02b9140eeba34,02/03/2022,2022
PaloAltoNetworks_Russias-Gamaredon-PrimitiveBear-Targeting-Ukraine(02-03-2022),Gamaredon (Primitive Bear) Russian APT Group Actively Targeting Ukraine,palo alto networks,https://app.box.com/s/bhitsulabbr6y4d8jz56ljweejy7htqf,80649c8b4cfc9987a5b747021917cd53f2c433e5,02/03/2022,2022
Microsoft_ACTINIUM-Ukrainian-organizations(02-04-2022),ACTINIUM targets Ukrainian organizations,microsoft,https://app.box.com/s/0qxv3fc5yx2j8lbv1ftlvmaakuy0nrsk,58a7dc800d633da1fad1756815d0e71ad120b60f,02/04/2022,2022
Kaspersky_Roaming-Mantis-reaches-Europe(02-07-2022),Roaming Mantis reaches Europe,Kaspersky,https://app.box.com/s/49t7lzqqzep1wj8nd6gu4i8bosi8ms8v,137293cfe2aa7df93d22e44862dbfac8f6ff3aa5,02/07/2022,2022
Proofpoint_UggBoots-Palestinian-Aligned-Espionage(02-08-2022),Ugg Boots 4 Sale: A Tale of Palestinian-Aligned Espionage,proofpoint,https://app.box.com/s/tkiardlg3bj6k1llkdnnr9n9glxj4246,eb3ae8c7166d76aa564ab94457383f5321b45f81,02/08/2022,2022
SentinalOne_modified-elephant-apt(02-09-2022),Modified Elephant APT and a Decade of Fabricating Evidence,SentinalOne,https://app.box.com/s/u4ugjnwl2w9f7pdfz22uh1l7cqc3xpdr,892e3677718b44d08c8b95f63867c55215931363,02/09/2022,2022
HVSConsulting_EmissaryPanda(02-14-2022),"The APT fallout of vulnerabilities such as ProxyLogon in Exchange (Hafnium), OGNL injection, and log4shell",HVS Consulting,https://app.box.com/s/mkk5m9l8oozhmwvkqwqkc4uosuwqd6ru,957289a738576160892bcaca22df777d63d586ed,02/14/2022,2022
Fortinet_DriveGuard-Moses-Staff-Campaigns(02-15-2022),Guard Your Drive from DriveGuard: Moses Staff Campaigns Against Israeli Organizations Span Several Months,fortinet,https://app.box.com/s/7p28si8yrjdrag1cvr43843itdscx8ur,d10d8afa48caf110f7e2261e6a5521231d96800d,02/15/2022,2022
Proofpoint_Charting-TA2541s-Flight(02-15-2022),Charting TA2541's Flight,proofpoint,https://app.box.com/s/7vgs0ycvhmheyxski6g4766n9i49gq6i,baccd5c5f70b4f98227f3628558b3e4a0d2ceb84,02/15/2022,2022
Telsy_BabaDeda-LorecCPL-Outsteel-Ukraine(02-16-2022),BabaDeda and LorecCPL downloaders used to run Outsteel against Ukraine,telsy,https://app.box.com/s/uobrphf3bkfzyy4wt9tqh41v4m09bggk,4622da4f28cb5b28c61aaebc8eaa43ed4bfd45e2,02/16/2022,2022
nsfocus_Lorec53-LoriBear-Ukraine(02-16-2022),APT Group LOREC53 (Lori Bear) Recently Launched A Large-Scale Cyber Attack On Ukraine,nsfocus,https://app.box.com/s/japcw7r6uxnvyenklx06h21veadvdxvy,d883d94dd0cc7257751177e42a32bd5a85796b03,02/16/2022,2022
alyac_NKorea-digital-asset-wallet-customer-center(02-16-2022),North Korea-linked APT attack found disguised as a digital asset wallet service customer center,ESTSecurity,https://app.box.com/s/sn6863bx5gk1i1o2kw7t5m2fk5s1f6iq,fdf53fac0af9cced76179fb1b9df0ce009952e36,02/16/2022,2022
Sentinelone_Log4j2-TunnelVision-Exploiting-VMware-Horizon(02-17-2022),Iranian-Aligned Threat Actor ,SentinelOne,https://app.box.com/s/q1943pvy0ps4oftxo5iad7ngt4py5y51,29ba4e36eaa5cd7c1a612f10f7ba53fb275cd6e5,02/17/2022,2022
Sentinelone_HermeticWiper-Ukraine(02-23-2022),HermeticWiper - New Destructive Malware Used In Cyber Attacks on Ukraine,sentinelone,https://app.box.com/s/h298v7gvjrs3yla6djys8pir9vayv6vo,6889710cb527eb5d941412a7145d68bbbfa12a10,02/23/2022,2022
Mandiant_UNC2596-Observed-Leveraging-Vulnerabilities-Cuba-Ransomware(02-23-2022),UNC2596 Observed Leveraging Vulnerabilities to Deploy Cuba Ransomware,Mandiant,https://app.box.com/s/1zhix5sctq830bokn4in5tc7q6ks8u8r,97d56a7fe645bf9914b5547b5efa6f3ef3234ac0,02/23/2022,2022
CISA_AA22-055A_Iranian_Government-Sponsored_Actors_Conduct_Cyber_Operations(02-24-2022),Iranian Government-Sponsored Actors Conduct Cyber Operations Against Global Government and Commercial Networks,cisa,https://app.box.com/s/653jbuah6rtf91u8v6sz330fka14gy8z,cd6ceecd02ed516cf106bf855e81fd26b1b51aed,02/24/2022,2022
Symantec_Ukraine-Disk-wiping-Russian-Invasion(02-24-2022),Ukraine: Disk-wiping Attacks Precede Russian Invasion,Symantec,https://app.box.com/s/0rgnnq0iav3fb7nrpfutf3pynwbpqsv2,63e5676ff2013e825dc31e0631369dd466bc4599,02/24/2022,2022
PaloAltoNetworks_SockDetour-Fileless-Socketless-Backdoor(02-24-2022),SockDetour Backdoor Targets U.S. Defense Contractors,palo alto networks,https://app.box.com/s/sp477maf6mq20whuv6gk4pr3us0xas7c,7f8679add7d3c25bc6f32fb644a1ee78eb007c7b,02/24/2022,2022
Mandiant_Telegram-Malware-Iranian-Activity(02-24-2022),Telegram Malware Spotted in Latest Iranian Cyber Espionage Activity,mandiant,https://app.box.com/s/faiqlsm5s7q931y1j2kgi1mlmxjfwd70,20ceb7bd73b288a0f83d8e9c7c70f2f6bdb876a9,02/24/2022,2022
Fortinet_Nobelium-Returns(02-24-2022),Nobelium Returns to the Political World Stage,Fortinet,https://app.box.com/s/grtbac6jg31vc1dkogzj6ahzd886luay,dd9bef5bda6d31741d435529fc2193c89bdf4a19,02/24/2022,2022
PaloAlto_Spear-Phishing-Ukraine-OutSteel(02-25-2022),"OutSteel, SaintBot Delivered by Spear Phishing Attacks Targeting Ukraine",Palo Alto Networks,https://app.box.com/s/zu56d4dlvwyeik8spst0ct2mr0o7mo8c,60dcb5754259d9b9ef82db3a226b8f9409a6e7fb,02/25/2022,2022
CISA_AA22-057A_Destructive_Malware_Targeting_Organizations_in_Ukraine(02-26-2022),Destructive Malware Targeting Organizations in Ukraine,cisa,https://app.box.com/s/ap7ff8tdnem5jfchj71odbpye700vy98,4e0945984dd92c9f9cdcf37350d5df56e28311f8,02/26/2022,2022
ESET_IsaacWiper-HermeticWizard-targeting-Ukraine(03-01-2022),IsaacWiper and HermeticWizard: New wiper and worm targeting Ukraine,ESET,https://app.box.com/s/5ieu30a7o5c6pxdqxiok5jl7mg1yeiea,3c60522829454e2b55e2f2544e24668948bf980a,03/01/2022,2022
Proofpoint_Asylum-Ambuscade-Ukrainian-Military-Emails-Target-European(03-01-2022),Asylum Ambuscade: State Actor Uses Compromised Private Ukrainian Military Emails to Target European Governments and Refugee Movement,proofpoint,https://app.box.com/s/u534ihlwhaxv8k1wke1aos1d4cqwui2f,2972b297a603cd2b70e365ce6db4d58846cdb802,03/01/2022,2022
RecordedFuture_mtp-2022-0302(03-02-2022),HermeticWiper and PartyTicket Targeting Computers in Ukraine,RecordedFuture,https://app.box.com/s/t5hdmw12wxi1vi0nwnvz4tv8zeh1quc8,afd4c1685181d626ba8169f95ba50c655dd8d33d,03/02/2022,2022
Ahnlab_Malicious-Hangul-disguised-pressreleases-presidential-election(03-03-2022),Distribution of malicious Hangul documents disguised as press releases for the 20th presidential election,Ahnlab,https://app.box.com/s/6xy2tbwriztdpy8frdkjknwvfta61n2z,4ed602d14da6ffdcef5a9a04f1adfe906f2bca2e,03/03/2022,2022
Mandiant_Summary-APT41-Targeting-US-State-Governments(03-08-2022),A Summary of APT41 Targeting U.S. State Governments,Mandiant,https://app.box.com/s/jtahutqqimavakqi7ynau7sdxrvrsw3s,4625a11ec7fb6b97ac5e4882aec5c1a143483bef,03/08/2022,2022
Lab52_Lazyscripters-double-compromise-single-obfuscation(03-09-2022),Very very lazy Lazyscripter's scripts: double compromise in a single obfuscation,Lab52,https://app.box.com/s/3rr58tcaqth9rn1ege689pq4f94zjsgx,7f124e29c43dfa42c4e4d87b26bd3e18d15d21d4,03/09/2022,2022
Cisco_Iranian-MuddyWater-regionally-focused-subgroups(03-10-2022),Iranian linked conglomerate MuddyWater comprised of regionally focused subgroups,talosintelligence,https://app.box.com/s/r0nmwkejtgytsl6q6i60hrwxgbdbzetz,367ba69c8a0502752e921709a50e98b72a8903da,03/10/2022,2022
CISA_AA22-074A_Russian_State-Sponsored_Cyber_Actors_Gain_Network_Access_by_Exploiting_Default_MFA_and_PrintNightmare(03-15-2022),Russian State-Sponsored Cyber Actors Gain Network Access by Exploiting Default Multifactor Authentication Protocols and ,CISA,https://app.box.com/s/xlvqxbk7fgpgz8zzu38u0ppaobq3nvg3,8df1840dd0b1f01264da0b9d90fa6d7eabff892d,03/15/2022,2022
Sentinelone_UAC-0056-Targeting-Ukraine-Fake-Translation-Software(03-15-2022),Threat Actor UAC-0056 Targeting Ukraine with Fake Translation Software,Sentinelone,https://app.box.com/s/howogtsvvmqdljp5y4iupj6udhr970mv,000215f424ffd26d7d1b06832490fec8a501e8eb,03/15/2022,2022
Mandiant_An-Overview-of-UNC2891(03-16-2022),An Overview of UNC2891,Mandiant,https://app.box.com/s/088994cnkgtar1ple8lear5ro00bxkuz,bf8e86195d1ccbd22938606a9f2f9086f91c6dfc,03/16/2022,2022
Proofpoint_Serpent-Backdoor-Targets-French-Entities(03-21-2022),"Serpent, No Swiping! New Backdoor Targets French Entities with Unique Attack Chain",Proofpoint,https://app.box.com/s/kmcy16dup3hdx3dzpbay2vd240j9ffs0,6fa14891cb1ded25243eedebcf706769b9db24d1,03/21/2022,2022
TheDFIRReport_APT35-Automates-Initial-Access-Using-ProxyShell(03-21-2022),APT35 Automates Initial Access Using ProxyShell,TheDFIRreport,https://app.box.com/s/effdjg8nuddhq3e9ooywuesizw5b0e3w,8b002310687d229d011cb32a6c888ffc2469c491,03/21/2022,2022
Avast_Operation-Dragon-Castling-APT-targeting-betting-companies(03-22-2022),Operation Dragon Castling: APT group targeting betting companies,Avast,https://app.box.com/s/xtmf4vkiyrwbnyk9dp0aa3v3aoe7zoc9,57578072d22b95901e875f19cfb7ead3002d07f1,03/22/2022,2022
CISA_AA22-054A New Sandworm Malware Cyclops Blink Replaces VPN Filter(03-23-2022),New Sandworm Malware Cyclops Blink Replaces VPNFilter,CISA,https://app.box.com/s/2izfjfe8wgev78jqsawow0lozxtkaf4z,1e7b9c2fb9c9533572df9070f118b15bdbcb6104,03/23/2022,2022
DrWeb-telecom_research_en(03-24-2022),Study of an APT attack on a telecommunications company in Kazakhstan,DrWeb,https://app.box.com/s/eos2gobtpnad1b9rblhy4g4ganpgdgk0,c848df52070b8baac8ccb65d4a223c2370e75469,03/24/2022,2022
cert.gov.ua-CERT-UA-4293(03-28-2022),UAC-0056 cyberattack on Ukrainian authorities using GraphSteel and GrimPlant malware,CERT_UA,https://app.box.com/s/s9jqmfj3eqvzuvbmap8tj673tj37giqd,e557448d4f67e12c6427dd89258b166a91b04ba7,03/28/2022,2022
Malwarebytes_spear-phishing-targets-Russian-dissidents(03-29-2022),New spear phishing campaign targets Russian dissidents,malwarebytes,https://app.box.com/s/s039oerz3q94v671d1goa5z8ok29u2gu,e4ea89258b2eae980abd091e9b813783422fb4e4,03/29/2022,2022
Ahnlab-APT-disguised-NorthKorean-defector-resume-VBS-script(03-29-2022),APT attack disguised as North Korean defector resume format ,Ahnlab,https://app.box.com/s/jvno7qknmcxx4i50fhov6jubdliltmsd,c5d7e2c9666e64d3d2c303b365b38a07e24026a6,03/29/2022,2022
CiscoTalos_TransparentTribe-bespoke-malware-target-Indian-gov-officials(03-29-2022),Transparent Tribe campaign uses new bespoke malware to target Indian government officials,Cisco,https://app.box.com/s/x4c798599srccjv65ciodew9hrv7mss1,0c0ff45c3ade035d3827a8850ac0cc6c3b067446,03/29/2022,2022
QAX_VajraEleph-Cyber-espionage-against-Pakistani-military(03-30-2022),VajraEleph from South Asia - Cyber espionage against Pakistani military personnel revealed,QAX,https://app.box.com/s/xlvbw8uodjh4jtqg3h0u5vm898kiwa34,a1c958967e9f8aa2caf1633099e2223b83b6ebd0,03/30/2022,2022
Fortinet_DeepPanda-Log4Shell-Digitally-Signed-Fire-Chili-Rootkits(03-30-2022),New Milestones for Deep Panda: Log4Shell and Digitally Signed Fire Chili Rootkits,Fortinet,https://app.box.com/s/y1uuj9no6pq6acfcne8lb1laj23jyxtj,065fe12cd3ae9dd718d0d2d9032ff16f2e12d7a8,03/30/2022,2022
Kaspersky_Lazarus-Trojanized-DeFi-delivering-malware(03-31-2022),Lazarus Trojanized DeFi app for delivering malware,Kaspersky,https://app.box.com/s/lr0zeiso7p52izl4rxwktljkmzpbfnbi,3ca55acc1173d75d9cbf3beb66dfb32e7503e957,03/31/2022,2022
Sentinelone_AcidRain-Wiper-Rains-Down-Europe(03-31-2022),AcidRain: A Modem Wiper Rains Down on Europe,Sentinelone,https://app.box.com/s/40p7timt5jlultr9k7mhsub6h4kjkktu,3e9f3cd1c4cf394a7bdaa9f918b6bc0407de7346,03/31/2022,2022
RecordedFuture_Chinese-targeting-IndianPowerGrid-ta-2022-0406(04-06-2022),Continued Targeting of Indian Power Grid Assets by Chinese State-Sponsored Activity Group,recordedfuture,https://app.box.com/s/pbyaz149mzgliglrrm07vstvnf4kr14y,0b1b32b1d1f2cf93f41966c2eb607df4845a1c5f,04/06/2022,2022
Qianxin_Analysis of the Suspected Lazarus Attack Activities against South Korean Companies(04-11-2022),Snow abuse and gluttony: Analysis of suspected Lazarus attack activities against Korean companies,Qianxin,https://app.box.com/s/r1g8ofc5i4b8h7bgwig4r53k5zi9coro,d2c884f5d1d49194f6688d640bb71dbb50ad332e,04/11/2022,2022
Microsoft_Tarrask-malware-scheduled-tasks-defense-evasion(04-12-2022),Tarrask malware uses scheduled tasks for defense evasion,microsoft,https://app.box.com/s/sod0q4n05p736xgu9v0mp02fddf66ljs,0d80c5b363a71f4f69736cddf9b9bc2e1a632697,04/12/2022,2022
cert.gov.ua-CERT-UA-4435(04-12-2022),Cyberattack by Sandworm Group (UAC-0082) on energy facilities of Ukraine using malicious programs INDUSTROYER2 and CADDYWIPER,CERT-UA,https://app.box.com/s/quzxjttnqs9os9im11qztck3frmi37iw,69ff06f54e2333e8102da79694ce8cb2429fac5d,04/12/2022,2022
cert.gov.ua-CERT-UA-4435(04-12-2022),Cyberattack by Sandworm Group (UAC-0082) on energy facilities of Ukraine using malicious programs INDUSTROYER2 and CADDYWIPER,CERT-UA,https://app.box.com/s/quzxjttnqs9os9im11qztck3frmi37iw,69ff06f54e2333e8102da79694ce8cb2429fac5d,04/12/2022,2022
Symantec_Lazarus-Targets-Chemical-Sector(04-14-2022),Lazarus Targets Chemical Sector,Symantec,https://app.box.com/s/94475t981w6nufnaj1hv0v7igdzvie9b,be31a634d4139e6223c50cc18cc69916ba585475,04/14/2022,2022
cert.gov.ua-CERT-UA-4464(04-14-2022),Cyberattack on state organizations of Ukraine using the malicious program IcedID,CERT-UA,https://app.box.com/s/m60pwqycvss74wpsa4rxcqkr5u1l8prj,24129608075aa7b7a8e3a726a5b009c30bae881e,04/14/2022,2022
inquest_Nobelium-Israeli-Embassy-Maldoc(04-18-2022),Nobelium - Israeli Embassy Maldoc,Inquest,https://app.box.com/s/91pxyu4f26183haf3dy0dyc723silaed,609414f31b49c22b7d212df8686ab2a5d1daa9d6,04/18/2022,2022
cert.gov.ua-CERT-UA-4490(04-18-2022),"Cyberattack on state organizations of Ukraine using the topic ""Azovstal""",CERT-UA,https://app.box.com/s/zkk7y68zicnnb7pu9v8z6lftmkobmxzh,6c477457f9443000c20ae8292713e926dc12ad97,04/18/2022,2022
Ahnlab-Lazarus-attack-group-exploits-INITECH-process(04-18-2022),Lazarus attack group that exploits the INITECH process,Ahnlab,https://app.box.com/s/suzn8gylygua4rmjabn1tqzh5vxetue3,bdbe3c5510aab146d327e72ab50768503021175b,04/18/2022,2022
CISA_AA22-108A-TraderTraitor-North_Korea_APT_Targets_Blockchain_Companies(04-18-2022),TraderTraitor: North Korean State-Sponsored APT Targets Blockchain Companies,CISA,https://app.box.com/s/u3xcft78hvt00u6hfkxewho4vn01xiu9,49f91b6196d02311aa43b5c72bbd28b7d1d3b905,04/18/2022,2022
Symantec-Shuckworm-Espionage-Group-Campaign-Against-Ukraine(04-20-2022),Shuckworm: Espionage Group Continues Intense Campaign Against Ukraine,Symantec,https://app.box.com/s/0kwypesas8xwv9a43cu3l5x9d632gyy6,d6d27a3621ad8ef77df6c6c9644d8deb4a32c2ba,04/20/2022,2022
